,南部 (kgCO2e/kWh),北部 (kgCO2e/kWh),中部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2021/1/15 3:00,0.401737606,0.440239375,0.625035995,0.498634798,0.499346204
2021/1/15 4:00,0.400035884,0.44106255,0.615426948,0.494041278,0.495587932
2021/1/15 5:00,0.399757221,0.443247549,0.613877243,0.495958309,0.494870786
2021/1/15 6:00,0.399886777,0.452910105,0.61006968,0.503230844,0.496717199
2021/1/15 7:00,0.399497653,0.452883079,0.620214467,0.508389281,0.503767242
2021/1/15 8:00,0.40505987,0.477943186,0.614949087,0.508987286,0.508184933
2021/1/15 9:00,0.411189893,0.493528819,0.616673704,0.507443122,0.513289988
2021/1/15 10:00,0.402505113,0.50190951,0.593954859,0.486034484,0.505943311
2021/1/15 11:00,0.39980737,0.496541897,0.592125862,0.469818612,0.502996444
2021/1/15 12:00,0.398240492,0.479668266,0.567635113,0.477938991,0.493655027
2021/1/15 13:00,0.398828604,0.476034213,0.572416728,0.481424123,0.491758944
2021/1/15 14:00,0.398552771,0.47489487,0.579807056,0.476697635,0.491067872
2021/1/15 15:00,0.407544015,0.480864482,0.610799115,0.490044632,0.504464049
2021/1/15 16:00,0.431677523,0.482430862,0.627269095,0.482995244,0.518357338
2021/1/15 17:00,0.448303063,0.482084769,0.601098288,0.467687611,0.513436782
2021/1/15 18:00,0.453755931,0.482594613,0.577814842,0.457911463,0.507410288
2021/1/15 19:00,0.43982206,0.468850171,0.575945639,0.452611729,0.498397743
2021/1/15 20:00,0.426843031,0.474215543,0.567014525,0.44227574,0.492635241
2021/1/15 21:00,0.430133745,0.478837096,0.578974527,0.44991463,0.499910554
2021/1/15 22:00,0.426929185,0.479670484,0.623686476,0.507471385,0.51284045
2021/1/15 23:00,0.42422734,0.476763249,0.641224445,0.522021882,0.515364577
2021/1/16 0:00,0.417368003,0.458836751,0.630182955,0.504871202,0.506424895
2021/1/16 1:00,0.411965223,0.443055046,0.638043766,0.499362895,0.503677751
2021/1/16 2:00,0.409430129,0.433870513,0.64805002,0.504767452,0.505059384
2021/1/16 3:00,0.396675658,0.440239296,0.636001221,0.495265268,0.50144193
2021/1/16 4:00,0.397532124,0.439419625,0.609833735,0.483063067,0.487453581
2021/1/16 5:00,0.39717704,0.440804834,0.600906338,0.489556302,0.486251379
2021/1/16 6:00,0.383987299,0.447274301,0.613370484,0.499833828,0.49366735
2021/1/16 7:00,0.368476382,0.444310691,0.621161892,0.501824176,0.493653512
2021/1/16 8:00,0.367636186,0.442497611,0.60033455,0.490840112,0.48311352
2021/1/16 9:00,0.367466955,0.456068369,0.58070004,0.483328241,0.47984278
2021/1/16 10:00,0.368951278,0.45532126,0.563985252,0.476684338,0.474960135
2021/1/16 11:00,0.385127989,0.452337555,0.566208899,0.478403602,0.477402282
2021/1/16 12:00,0.397070827,0.457429388,0.5756256,0.480642716,0.486431173
2021/1/16 13:00,0.397687459,0.458796131,0.591617289,0.480520529,0.492922536
2021/1/16 14:00,0.39821455,0.459677535,0.596630087,0.483803556,0.49133521
2021/1/16 15:00,0.410584646,0.465412255,0.616000451,0.505904841,0.505467833
2021/1/16 16:00,0.41173278,0.454189595,0.604803903,0.492584635,0.495736811
2021/1/16 17:00,0.419578889,0.45809238,0.589949857,0.486374646,0.493093608
2021/1/16 18:00,0.43160315,0.460248834,0.588019817,0.477012749,0.496528318
2021/1/16 19:00,0.424421633,0.458500489,0.588872624,0.456947312,0.494512666
2021/1/16 20:00,0.422403409,0.45794354,0.590781567,0.45318448,0.493149976
2021/1/16 21:00,0.420139051,0.465207989,0.585882954,0.450629988,0.49235417
2021/1/16 22:00,0.41302807,0.460920652,0.58531188,0.43936692,0.486432487
2021/1/16 23:00,0.411491419,0.45851879,0.611927596,0.44446192,0.489908776
2021/1/17 0:00,0.412103769,0.44935211,0.638909075,0.49068581,0.499297878
2021/1/17 1:00,0.399796487,0.443422816,0.622714947,0.490366209,0.490764164
2021/1/17 2:00,0.398317164,0.434926625,0.613077362,0.484746792,0.484282648
2021/1/17 3:00,0.39805976,0.427801135,0.60065581,0.477215345,0.477559223
2021/1/17 4:00,0.39744205,0.421026411,0.596859408,0.47464647,0.474588415
2021/1/17 5:00,0.397877538,0.420286083,0.592562922,0.474276951,0.473247946
2021/1/17 6:00,0.398519399,0.415273887,0.593644074,0.479246922,0.471646594
2021/1/17 7:00,0.397857223,0.411703144,0.603194584,0.485773971,0.473735395
2021/1/17 8:00,0.413108576,0.410634927,0.605677824,0.495136424,0.482881271
2021/1/17 9:00,0.413972601,0.410116346,0.595517426,0.491691132,0.480815429
2021/1/17 10:00,0.411359983,0.408445456,0.584790157,0.478883571,0.47324671
2021/1/17 11:00,0.411967186,0.418800661,0.592769326,0.492151521,0.480537397
2021/1/17 12:00,0.411984625,0.424658658,0.606981072,0.50755814,0.485752882
2021/1/17 13:00,0.411556669,0.419099504,0.596831352,0.49283766,0.479534939
2021/1/17 14:00,0.413598123,0.417880758,0.593646514,0.478156352,0.478807439
2021/1/17 15:00,0.421029747,0.41953153,0.609809528,0.490606672,0.487992323
2021/1/17 16:00,0.438023153,0.430527873,0.62125706,0.502836328,0.494803192
2021/1/17 17:00,0.451522964,0.44359083,0.609400069,0.497772038,0.499099295
2021/1/17 18:00,0.453961438,0.439537832,0.594242725,0.479202453,0.494496019
2021/1/17 19:00,0.453523665,0.425454393,0.593719989,0.478406534,0.489945093
2021/1/17 20:00,0.448489169,0.418825931,0.59206675,0.477869085,0.486112613
2021/1/17 21:00,0.443629553,0.424832912,0.618098428,0.488436559,0.492090085
2021/1/17 22:00,0.442821061,0.43186956,0.619575197,0.486734084,0.496979723
2021/1/17 23:00,0.418086939,0.427018057,0.613832707,0.467532039,0.488392133
2021/1/18 0:00,0.398679943,0.410722512,0.618522528,0.456883545,0.482451209
2021/1/18 1:00,0.398773319,0.400829561,0.65390368,0.466093417,0.49096853
2021/1/18 2:00,0.397931736,0.392041164,0.64747725,0.457924822,0.489794
2021/1/18 3:00,0.397595854,0.393379507,0.633517041,0.487308509,0.486518283
2021/1/18 4:00,0.397681755,0.396009266,0.626548549,0.481485422,0.484369716
2021/1/18 5:00,0.397805629,0.400172571,0.629892339,0.492267774,0.485486516
2021/1/18 6:00,0.40278077,0.418063188,0.628284412,0.502824844,0.487382785
2021/1/18 7:00,0.40829384,0.422771467,0.628741403,0.508307916,0.487718914
2021/1/18 8:00,0.396937165,0.41395339,0.60630417,0.489939688,0.474073523
2021/1/18 9:00,0.413721712,0.423161929,0.598957052,0.497755495,0.480577997
2021/1/18 10:00,0.413675388,0.423424538,0.595397042,0.49446238,0.480510818
2021/1/18 11:00,0.41244521,0.42842684,0.596576454,0.471038702,0.48226745
2021/1/18 12:00,0.411520588,0.416358551,0.598712531,0.470470966,0.481666339
2021/1/18 13:00,0.412353928,0.425187878,0.594728287,0.467981624,0.480483266
2021/1/18 14:00,0.411363385,0.424645917,0.58997424,0.454539504,0.476441905
2021/1/18 15:00,0.414442124,0.414624295,0.589791261,0.435970351,0.475045023
2021/1/18 16:00,0.437407201,0.42347806,0.605989406,0.453804242,0.490801338
2021/1/18 17:00,0.454529926,0.439381616,0.593151735,0.455092121,0.494925759
2021/1/18 18:00,0.454259089,0.43248401,0.572035067,0.443771329,0.486812415
2021/1/18 19:00,0.454571949,0.418213598,0.573327152,0.446878624,0.482691818
2021/1/18 20:00,0.454585984,0.419108967,0.600856994,0.465277163,0.491466198
2021/1/18 21:00,0.443877766,0.420196997,0.611237918,0.464204452,0.492064308
2021/1/18 22:00,0.405997516,0.423685481,0.595751535,0.440688255,0.479314682
2021/1/18 23:00,0.39932518,0.437721504,0.595847732,0.433746514,0.483406362
2021/1/19 0:00,0.39847292,0.419171347,0.621760928,0.460217024,0.491305097
2021/1/19 1:00,0.398494366,0.391720262,0.622019159,0.462231854,0.485856122
2021/1/19 2:00,0.39769842,0.38168143,0.609772116,0.450856069,0.479089111
2021/1/19 3:00,0.397799108,0.38154346,0.60952435,0.449204849,0.479915807
2021/1/19 4:00,0.398768789,0.374668086,0.61446532,0.476095342,0.481257205
2021/1/19 5:00,0.400654706,0.381836382,0.621041116,0.486458534,0.48477839
2021/1/19 6:00,0.412327879,0.388398264,0.648909759,0.473767598,0.500823694
2021/1/19 7:00,0.411401212,0.389996712,0.6410638,0.446303976,0.495350562
2021/1/19 8:00,0.411212734,0.395503442,0.622348236,0.431465891,0.484119293
2021/1/19 9:00,0.407324595,0.407797497,0.587662203,0.424492431,0.47418066
2021/1/19 10:00,0.396491263,0.411041433,0.549178777,0.415138686,0.456922296
2021/1/19 11:00,0.395922933,0.41399756,0.555443488,0.425415497,0.458778523
2021/1/19 12:00,0.398280639,0.413917311,0.564387696,0.436682966,0.465401142
2021/1/19 13:00,0.398218119,0.417376757,0.569178201,0.439270184,0.46512282
2021/1/19 14:00,0.398089357,0.414993897,0.562596335,0.425880682,0.459722319
2021/1/19 15:00,0.402762906,0.411359527,0.577553461,0.433673888,0.466894731
2021/1/19 16:00,0.41732988,0.406662335,0.598092031,0.448625062,0.479284507
2021/1/19 17:00,0.448899153,0.416082583,0.586561561,0.442380244,0.485923549
2021/1/19 18:00,0.453971609,0.421526146,0.584969624,0.446299818,0.487368459
2021/1/19 19:00,0.449238857,0.406347336,0.584791528,0.445129931,0.483218522
2021/1/19 20:00,0.443271994,0.4037441,0.586952097,0.44740653,0.482568037
2021/1/19 21:00,0.420466041,0.406190963,0.585167947,0.437071869,0.475445163
2021/1/19 22:00,0.411351273,0.414635355,0.567862201,0.41760805,0.467171214
2021/1/19 23:00,0.405856676,0.420623772,0.551100694,0.403237855,0.464612246
2021/1/20 0:00,0.397767234,0.40490374,0.560435268,0.400406947,0.463655109
2021/1/20 1:00,0.397727239,0.394082033,0.601613231,0.445870256,0.474544781
2021/1/20 2:00,0.397757605,0.390378651,0.617060179,0.453304966,0.477384498
2021/1/20 3:00,0.397391176,0.385027769,0.615090804,0.451472251,0.478498576
2021/1/20 4:00,0.398720451,0.383279951,0.617013082,0.458705657,0.478748557
2021/1/20 5:00,0.398076372,0.384560804,0.616817216,0.4675064,0.478034624
2021/1/20 6:00,0.399797513,0.387821286,0.633450271,0.480401974,0.481455042
2021/1/20 7:00,0.410836912,0.379360178,0.649330802,0.48101815,0.488415496
2021/1/20 8:00,0.39965462,0.389247378,0.607215597,0.439686637,0.467285484
2021/1/20 9:00,0.396877024,0.413614765,0.580883998,0.434761278,0.468042476
2021/1/20 10:00,0.397874915,0.418792104,0.583780807,0.441750423,0.470377803
2021/1/20 11:00,0.397971982,0.422705493,0.579091689,0.438675937,0.47007452
2021/1/20 12:00,0.397699426,0.421028577,0.590982334,0.444490539,0.476561163
2021/1/20 13:00,0.398850137,0.417310718,0.581913088,0.438633138,0.469761106
2021/1/20 14:00,0.405892824,0.421207554,0.572551431,0.433784401,0.469323739
2021/1/20 15:00,0.434165833,0.425470544,0.592843012,0.45782126,0.488003764
2021/1/20 16:00,0.451000679,0.425417668,0.591520905,0.461554798,0.491561832
2021/1/20 17:00,0.454440856,0.430671234,0.592954634,0.459863343,0.492852563
2021/1/20 18:00,0.454550434,0.425118357,0.583210471,0.447557113,0.488332762
2021/1/20 19:00,0.45092583,0.412305839,0.586603453,0.450020503,0.486501694
2021/1/20 20:00,0.446364744,0.413306146,0.591213055,0.454808483,0.486949685
2021/1/20 21:00,0.437480699,0.406179487,0.592751666,0.448565127,0.483589766
2021/1/20 22:00,0.412037045,0.415464356,0.595094867,0.436703352,0.478632138
2021/1/20 23:00,0.410996351,0.425986242,0.618947488,0.446717995,0.490343789
2021/1/21 0:00,0.403129421,0.406837265,0.637619285,0.443909748,0.494682905
2021/1/21 1:00,0.398953362,0.389451166,0.642541209,0.431672367,0.489243477
2021/1/21 2:00,0.398042595,0.38453462,0.636102493,0.435708724,0.485169698
2021/1/21 3:00,0.398112541,0.381471982,0.62637296,0.459145671,0.481089648
2021/1/21 4:00,0.397974977,0.38300166,0.620604241,0.462900102,0.480603186
2021/1/21 5:00,0.398144357,0.386133953,0.63474912,0.472607658,0.48575795
2021/1/21 6:00,0.397250551,0.399616655,0.647532998,0.484429625,0.489662382
2021/1/21 7:00,0.398499647,0.395763705,0.648754537,0.487946376,0.486029222
2021/1/21 8:00,0.413950118,0.374378557,0.601787404,0.457715585,0.469750503
2021/1/21 9:00,0.421661044,0.388419687,0.607863137,0.460566288,0.47810287
2021/1/21 10:00,0.414049316,0.390067681,0.610822627,0.462061128,0.477283245
2021/1/21 11:00,0.411159451,0.397924257,0.610155355,0.462614342,0.478453334
2021/1/21 12:00,0.411338677,0.407914642,0.620466132,0.467372368,0.485271337
2021/1/21 13:00,0.411626231,0.404769787,0.619046835,0.46624639,0.482101127
2021/1/21 14:00,0.415376214,0.400181271,0.61418324,0.466073298,0.479610626
2021/1/21 15:00,0.44002845,0.404522793,0.602805032,0.466585903,0.483737179
2021/1/21 16:00,0.453817729,0.407263801,0.582547724,0.424469152,0.481248275
2021/1/21 17:00,0.454606929,0.417031538,0.576227742,0.418276447,0.483086648
2021/1/21 18:00,0.454017886,0.418749498,0.576526184,0.404414995,0.482945181
2021/1/21 19:00,0.45413187,0.402209591,0.589012035,0.401880209,0.482963003
2021/1/21 20:00,0.454229569,0.39265885,0.604404392,0.410964743,0.485879049
2021/1/21 21:00,0.454310386,0.380629034,0.627332814,0.414596771,0.489401077
2021/1/21 22:00,0.443927642,0.377899294,0.635366781,0.405172591,0.489337318
2021/1/21 23:00,0.419555626,0.393403061,0.624541548,0.399597736,0.483777635
2021/1/22 0:00,0.401653391,0.368786917,0.640011941,0.403671214,0.484899093
2021/1/22 1:00,0.399718549,0.35755845,0.647596214,0.404581746,0.488886028
2021/1/22 2:00,0.399135096,0.356478705,0.641559008,0.407418778,0.487625508
2021/1/22 3:00,0.398851888,0.351188502,0.6340434,0.406467637,0.484698694
2021/1/22 4:00,0.397775571,0.351326799,0.623359634,0.401124891,0.479766352
2021/1/22 5:00,0.399197988,0.358349009,0.633876242,0.4107443,0.486094586
2021/1/22 6:00,0.411659272,0.373486505,0.644504119,0.421268929,0.493942795
2021/1/22 7:00,0.414333432,0.386666052,0.648836999,0.421506604,0.497072402
2021/1/22 8:00,0.421486189,0.417247437,0.622837673,0.408677095,0.491545236
2021/1/22 9:00,0.421893266,0.429648172,0.617294242,0.413151011,0.495221386
2021/1/22 10:00,0.420733615,0.438036481,0.611222921,0.415476884,0.494307284
2021/1/22 11:00,0.420573806,0.439801981,0.612394363,0.417532203,0.495436983
2021/1/22 12:00,0.419592242,0.437771235,0.634446348,0.427813749,0.502555286
2021/1/22 13:00,0.421491187,0.438585432,0.623669261,0.427192128,0.498603596
2021/1/22 14:00,0.42114065,0.439233711,0.607662862,0.435340798,0.493735703
2021/1/22 15:00,0.443377264,0.442079553,0.60891216,0.440215239,0.500533536
2021/1/22 16:00,0.453942937,0.437736555,0.608196862,0.441105749,0.50251354
2021/1/22 17:00,0.454131551,0.442737252,0.602871215,0.437454503,0.502385668
2021/1/22 18:00,0.453572291,0.420617622,0.581930653,0.4068544,0.48919506
2021/1/22 19:00,0.449704123,0.405148619,0.560415721,0.393145764,0.478474537
2021/1/22 20:00,0.448910324,0.40638776,0.561544624,0.393825474,0.478676104
2021/1/22 21:00,0.447533006,0.413758299,0.577347576,0.398857296,0.483705987
2021/1/22 22:00,0.444276002,0.411432704,0.603898714,0.400041865,0.490060032
2021/1/22 23:00,0.440095442,0.414507445,0.623340649,0.396241257,0.49294923
2021/1/23 0:00,0.421439413,0.420674714,0.6106192,0.400264194,0.48532505
2021/1/23 1:00,0.410146681,0.39791749,0.601967239,0.404001667,0.478834431
2021/1/23 2:00,0.39818511,0.391370797,0.619511665,0.40899164,0.482033186
2021/1/23 3:00,0.397746144,0.38782755,0.608557838,0.403452146,0.476972689
2021/1/23 4:00,0.39599895,0.386433258,0.595459165,0.39611677,0.469342786
2021/1/23 5:00,0.396728491,0.384249219,0.588054479,0.389408972,0.466232605
2021/1/23 6:00,0.395272063,0.380352413,0.590716616,0.391885515,0.467526639
2021/1/23 7:00,0.395828295,0.389137369,0.597011012,0.39965964,0.474020158
2021/1/23 8:00,0.395406385,0.400542891,0.589437316,0.402630677,0.472941593
2021/1/23 9:00,0.396748605,0.413223774,0.587455099,0.403251905,0.472566046
2021/1/23 10:00,0.399425516,0.405966812,0.602897199,0.423882383,0.47986722
2021/1/23 11:00,0.395457733,0.412770456,0.611498523,0.43128943,0.482765604
2021/1/23 12:00,0.39230611,0.413549895,0.601126949,0.428719974,0.482503388
2021/1/23 13:00,0.393199111,0.426030847,0.589936558,0.428534275,0.480620078
2021/1/23 14:00,0.398028126,0.42866001,0.598387608,0.4198469,0.484045286
2021/1/23 15:00,0.407274033,0.437499312,0.619900314,0.42268126,0.494197599
2021/1/23 16:00,0.414767565,0.444171774,0.621166142,0.424217841,0.497935487
2021/1/23 17:00,0.425717887,0.453196771,0.604294549,0.422207482,0.498589586
2021/1/23 18:00,0.423724645,0.455220725,0.59378926,0.415470354,0.494145384
2021/1/23 19:00,0.438958391,0.449956527,0.5937981,0.417962823,0.496502899
2021/1/23 20:00,0.445738906,0.43417675,0.587961346,0.41288199,0.492443917
2021/1/23 21:00,0.444809917,0.424717247,0.586853352,0.405741372,0.488309913
2021/1/23 22:00,0.427607541,0.423536146,0.585190968,0.390752035,0.479267598
2021/1/23 23:00,0.409730849,0.428602536,0.605194789,0.388467593,0.480296724
2021/1/24 0:00,0.398435505,0.417042605,0.657913195,0.391232753,0.488275685
2021/1/24 1:00,0.398476801,0.395884621,0.664625795,0.409920301,0.485834868
2021/1/24 2:00,0.398142728,0.377661009,0.636780046,0.397874649,0.474861357
2021/1/24 3:00,0.39817069,0.366097605,0.632737417,0.404980735,0.473742988
2021/1/24 4:00,0.398469148,0.358399869,0.633456955,0.406633457,0.472290065
2021/1/24 5:00,0.39832764,0.356455275,0.637913868,0.411281834,0.470784078
2021/1/24 6:00,0.397436488,0.367723642,0.625917685,0.411312853,0.467367998
2021/1/24 7:00,0.398186876,0.358020124,0.63042676,0.417323719,0.467377206
2021/1/24 8:00,0.406385376,0.353119151,0.607250642,0.409898993,0.463462277
2021/1/24 9:00,0.412357705,0.355802253,0.609760285,0.410390897,0.465622949
2021/1/24 10:00,0.412277609,0.367443372,0.599215561,0.409585934,0.46299437
2021/1/24 11:00,0.400879984,0.370550734,0.588301251,0.401708874,0.456054323
2021/1/24 12:00,0.399221571,0.373375432,0.615652586,0.406234232,0.463590098
2021/1/24 13:00,0.399804161,0.372439484,0.599407507,0.415598749,0.459021895
2021/1/24 14:00,0.404368456,0.378490975,0.604043979,0.393428757,0.464731512
2021/1/24 15:00,0.418586183,0.376781716,0.626128636,0.408463852,0.474446053
2021/1/24 16:00,0.429653399,0.376916177,0.625684399,0.416196126,0.474246846
2021/1/24 17:00,0.445007057,0.38579383,0.614492302,0.423040123,0.476102712
2021/1/24 18:00,0.451593788,0.390512425,0.602068651,0.419905602,0.475526853
2021/1/24 19:00,0.429739674,0.391720943,0.585628541,0.39108251,0.462338384
2021/1/24 20:00,0.419817141,0.391136323,0.583660091,0.387609411,0.458681153
2021/1/24 21:00,0.415155006,0.398044673,0.591147228,0.386207356,0.46082036
2021/1/24 22:00,0.406861445,0.393380264,0.590447609,0.376407275,0.455579957
2021/1/24 23:00,0.400365987,0.388799383,0.604412556,0.373219059,0.457932692
2021/1/25 0:00,0.399966656,0.385374117,0.613793254,0.382525086,0.46344203
2021/1/25 1:00,0.399365325,0.382295174,0.619100561,0.388935797,0.467358635
2021/1/25 2:00,0.398968659,0.377705439,0.606771683,0.382328014,0.468789066
2021/1/25 3:00,0.399380971,0.382862439,0.607965388,0.387065232,0.472306702
2021/1/25 4:00,0.399609945,0.382126212,0.611287269,0.388699094,0.473375476
2021/1/25 5:00,0.400137116,0.386105366,0.614123798,0.398783632,0.473534084
2021/1/25 6:00,0.399521904,0.400853387,0.624934689,0.425508837,0.47789395
2021/1/25 7:00,0.399538694,0.413327673,0.639389975,0.442530057,0.482656517
2021/1/25 8:00,0.41229639,0.429096698,0.627776916,0.439030628,0.488957007
2021/1/25 9:00,0.415396784,0.441884745,0.602280539,0.423712299,0.489624967
2021/1/25 10:00,0.406203606,0.43641704,0.575567509,0.406994529,0.474963652
2021/1/25 11:00,0.402658628,0.440339426,0.568268292,0.397124196,0.471225687
2021/1/25 12:00,0.402175451,0.435586991,0.575210073,0.432978796,0.47609145
2021/1/25 13:00,0.402084689,0.437348463,0.573781012,0.396066106,0.470401919
2021/1/25 14:00,0.402278814,0.430369446,0.565415998,0.378293083,0.461950378
2021/1/25 15:00,0.409696351,0.422104797,0.576335663,0.383204116,0.467105963
2021/1/25 16:00,0.432560327,0.425298882,0.602103028,0.385661992,0.48512961
2021/1/25 17:00,0.45221263,0.432250174,0.606320167,0.393878364,0.493517826
