南部,中部,北部,東部,離島
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0024244123266052,0.08506466797678351,0.008027664567123626,0.04374454015169436,0.0017470300489168414
0.06811612260154497,0.15784013527718116,0.07515129060145732,0.11297812893936307,0.028127183787561145
0.1331640917019686,0.3283792635924622,0.1493763122144004,0.2307716776472154,0.07424877707896577
0.17406138383586675,0.3205642642779885,0.3002346548104236,0.24731282405692762,0.17749825296995106
0.35162077415067694,0.4497113172767851,0.29764110164258367,0.400666045713731,0.3074772886093641
0.3977365229670239,0.5658029035845407,0.19340496480177843,0.4817697132757823,0.3333333333333333
0.4914610848077082,0.645692610026964,0.10534765962702237,0.568576847417336,0.32407407407407407
0.38307791344796077,0.399305333394269,0.08651352352723231,0.3911916234211149,0.2844164919636618
0.41909419386992264,0.4195786298615236,0.07644806718537729,0.4193364118657231,0.21977638015373865
0.2453214552703713,0.3349968770470576,0.0448314190440904,0.29015916615871445,0.13836477987421383
0.07138362820832296,0.15316636960528923,0.008398172162529331,0.11227499890680609,0.044898672257162826
0.0020610100506686605,0.10819432384260318,0.0003705075954057058,0.05512766694663592,0.0020964360587002098
0.00015574383254423124,0.10625809301829593,0.0,0.05320691842542008,0.0010482180293501049
0.0001297865271201927,0.10951662782017886,0.0,0.054823207173649524,0.0010482180293501049
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.015850568984134897,0.06501378669469707,0.0011732740521180683,0.04043217783941598,0.0015723270440251573
0.1849956391726888,0.11939429946833631,0.016425836729652955,0.15219496932051255,0.020265548567435357
0.3665742586593571,0.2116326188626358,0.0414350994195381,0.2891034387609964,0.06568832983927324
0.506152919677714,0.34510001066374174,0.0637273064097814,0.4256264651707279,0.11250873515024458
0.5676343550128748,0.5485581097756044,0.07261948869951834,0.5580962323942396,0.19584206848357794
0.6489970097184152,0.696968450558323,0.09330616277633691,0.6729827301383691,0.18396226415094338
0.6650718498214138,0.6913075270782871,0.06101025071013955,0.6781896884498504,0.14779874213836477
0.6017972838275605,0.6137333759883004,0.05458811905644065,0.6077653299079304,0.1629979035639413
0.4672045020350527,0.486658135673263,0.047301469680128445,0.47693131885415785,0.11670160726764502
0.29461126339396954,0.28433343997075083,0.03044337408916883,0.2894723516823602,0.08770090845562542
0.09703359913614087,0.138849534603842,0.011979745584784486,0.11794156686999144,0.02288609364081062
0.002679832211977739,0.10128726596895327,0.0008027664567123626,0.0519835490904655,0.0010482180293501049
0.00013082481933715425,0.0910302697926664,0.0007410151908114116,0.04558054730600178,0.0010482180293501049
0.00014328432594069274,0.08353365933915269,0.0007410151908114116,0.04183847183254669,0.0010482180293501049
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.012570603870753386,0.03702451137211889,0.00253180190193899,0.024797557621436137,0.0020964360587002098
0.1377730708530609,0.0925780357387688,0.020377917747313817,0.11517555329591485,0.02271139063591894
0.18678461666251348,0.25571348049296955,0.06341855008027664,0.22124904857774153,0.051013277428371764
0.283478694243708,0.43157838611885496,0.16018278374706682,0.35752854018128144,0.05922431865828092
0.5686196943267714,0.42277165882119955,0.13122144003952083,0.4956956765739855,0.11809923130677848
0.618629038956724,0.4164602470941304,0.13140669383722364,0.5175446430254272,0.09311670160726764
0.6397769748317966,0.43615008454823817,0.13900209954304063,0.5379635296900174,0.11844863731656184
0.5842169200099676,0.4537696327102661,0.16246758058540198,0.5189932763601168,0.17994409503843467
0.4374034388238226,0.3662980058802919,0.09367667037174261,0.4018507223520572,0.09311670160726764
0.263445884209652,0.34642688481635514,0.0443374089168828,0.30493638451300353,0.0726764500349406
0.07712538416812027,0.1629434974026172,0.015005557613931086,0.12003444078536873,0.023410202655485674
0.0018107816263809285,0.054446018615846324,0.0,0.028128400121113627,0.0006988120195667365
0.0001173270205166542,0.03864692351050378,0.0,0.019382125265510215,0.0
0.000149514079242462,0.03998903157990951,0.0,0.020069272829575987,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.012070147022177923,0.09116585165211828,0.00574286772878844,0.0516179993371481,0.0008735150244584207
0.15023361574881636,0.2216184513200189,0.054155860195134,0.1859260335344176,0.01816911250873515
0.3473066699892017,0.3354462775924318,0.10386562924539955,0.3413764737908167,0.09119496855345911
0.4772717833707119,0.5186645948539829,0.10781771026306039,0.4979681891123474,0.2190775681341719
0.5927309161890523,0.579510381914294,0.12967765839199705,0.5861206490516732,0.2784765897973445
0.606911911288313,0.6721920082872508,0.1861800666913672,0.6395519597877819,0.3308874912648498
0.6392142204502035,0.6821290922108983,0.28485858960108684,0.6606716563305509,0.313591893780573
0.5873276434919844,0.46925490912968637,0.21619118191922934,0.5282912763108354,0.283717679944095
0.4626069440983472,0.3149399021982542,0.17030999135482278,0.38877342314830066,0.21977638015373863
0.2756188221613091,0.21491857471474493,0.07206372730640977,0.245268698438027,0.13277428371767994
0.10408048841265886,0.1243011440671511,0.011238730393973075,0.11419081623990499,0.0407058001397624
0.004336946590248359,0.07119875691238975,0.0008645177226133135,0.037767851751319054,0.0005241090146750524
0.00016820333914776975,0.06802705543622321,0.0007410151908114116,0.03409762938768549,0.0
0.00015574383254423124,0.07774324756638179,0.0007410151908114116,0.03894949569946301,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0045020350527452445,0.03679600262023369,0.0008027664567123626,0.02064901883648947,0.00017470300489168413
0.06136514660686103,0.06461313468305835,0.006545634185500803,0.0629891406449597,0.004018169112508735
0.1157612758534762,0.11434273265999423,0.023465481042361364,0.11505200425673522,0.05048916841369671
0.15012563335825235,0.164253614246759,0.06366555514388045,0.15718962380250567,0.10342417889587702
0.12579533183819258,0.22298341026461316,0.09342966530813882,0.17438937105140287,0.20073375262054508
0.1543141041614752,0.3062413357098243,0.14017537359515872,0.23027771993564977,0.17907058001397624
0.11305756292050832,0.2779595691848331,0.11331357292824502,0.19550856605267072,0.22082459818308878
0.09664320126256332,0.3512072879057935,0.09824626404841298,0.2239252445841784,0.1575821104122991
0.07054261151258412,0.17005621315296376,0.06644436210942324,0.12029941233277394,0.14150943396226415
0.04629018190879641,0.12929939216671998,0.053229591206619735,0.0877947870377582,0.06114605171208945
0.007044812692084061,0.08552016208887468,0.008583425960232184,0.04628248739047937,0.01642208245981831
0.0,0.0698688359764179,0.0007410151908114116,0.03493441798820895,0.00017470300489168413
0.00014328432594069274,0.07946620355559618,0.0007410151908114116,0.03980474394076844,0.0
0.00015574383254423124,0.07352649939826028,0.0007410151908114116,0.036841121615402254,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0032913863277680873,0.007644379446399464,0.0037668272199580096,0.005467882887083776,0.00034940600978336826
0.05172979483345794,0.08018981460323263,0.0691614178090651,0.06595980471834528,0.01135569531795947
0.2299723814270288,0.21069573297990649,0.1101642583672965,0.22033405720346766,0.033542976939203356
0.3468051748484094,0.3679965876026385,0.13338273434605408,0.35740088122552394,0.07058001397624039
0.45838005648309665,0.5142574227259571,0.18969988884772138,0.4863187396045269,0.11058700209643606
0.6686394218788937,0.5026659354386607,0.2515129060145734,0.5856526786587772,0.15618448637316562
0.5876848160146192,0.517470255777463,0.40508830431023835,0.5525775358960411,0.17802236198462612
0.48745639172688754,0.45542708285727346,0.2082870198839076,0.4714417372920805,0.13032844164919638
0.3666282498546391,0.30538671297777376,0.2602815857725083,0.3360074814162064,0.09189378057302584
0.27317779715923246,0.18880002437426688,0.14548598246264047,0.23098891076674966,0.03563941299790356
0.04855988869507434,0.06957329799064636,0.03735951587007534,0.05906659334286035,0.008560447239692523
0.0020900822327435836,0.01612510092469875,0.0006175126590095097,0.009107591578721168,0.00017470300489168413
0.00018066284575130826,0.0037749645811434576,0.0,0.001977813713447383,0.0
0.00014328432594069274,0.00021327483509285072,0.0,0.00017827958051677174,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.012233158900240884,0.0007647426229757934,0.009262689885142646,0.006498950761608339,0.0010482180293501049
0.15634085056898414,0.04254071264262755,0.0924416450537236,0.09944078160580584,0.017120894479385047
0.3291396710690257,0.12816294197401093,0.23416080029640612,0.22865130652151833,0.04874213836477988
0.45286153334994605,0.359209664396813,0.3443250586637026,0.40603559887337953,0.1353948287910552
0.3879173934712185,0.4448410340782719,0.33413609979004566,0.4163792137747452,0.19758909853249476
0.3878426364315973,0.38723093094465516,0.321106582684945,0.3875367836881262,0.2989168413696715
0.4347246449040618,0.20314732720929876,0.2237865876250463,0.3189359860566803,0.293151642208246
0.3567032145527037,0.23849153755922187,0.18611831542546622,0.2975973760559628,0.15513626834381553
0.24379931888030565,0.2017762746979876,0.09095961467210077,0.22278779678914662,0.15915443745632427
0.30167580363817587,0.09827704401078563,0.04884525132765221,0.19997642382448075,0.09713487071977638
0.04846228922667996,0.03372484499489664,0.018093120908978633,0.0410935671107883,0.017120894479385043
2.1804136556192376e-05,0.0009886811998232865,0.0001852537977028529,0.0005052426681897395,0.0
0.00015574383254423124,0.0003625672196578462,0.0,0.0002591555261010387,0.0
0.00015574383254423124,0.00021327483509285072,0.0,0.00018450933381854097,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0003395215549464241,0.0008363420318998218,0.0036433246881561066,0.000587931793423123,0.0
0.017247072015948165,0.031624087869232057,0.058169692478695814,0.02443557994259011,0.0069881201956673656
0.09330301520059806,0.10576756089758238,0.10207484253427196,0.09953528804909022,0.05957372466806429
0.15672605698147685,0.14860381152598146,0.22786217117450908,0.15266493425372915,0.15181691125087352
0.20553098263975414,0.17471322151638405,0.3366061504260837,0.1901221020780691,0.23602375960866528
0.31071309909460915,0.2319775147388145,0.21717920217364456,0.2713453069167118,0.2728860936408107
0.21670196860204333,0.16687384793504256,0.23329628257379276,0.19178790826854294,0.2489517819706499
0.17592200348866185,0.17522812790396539,0.17772014326293686,0.17557506569631362,0.17802236198462615
0.11357151756790432,0.13725911369072102,0.08879832036556748,0.12541531562931268,0.11914744933612857
0.05535447296287068,0.04852459515866125,0.045387180437198964,0.051939534060765964,0.08979734451432565
0.020694202176260487,0.0396325579269686,0.014264542423119675,0.030163380051614543,0.03563941299790356
6.541240966857713e-05,0.0011760583763691485,0.0,0.0006207353930188629,0.0005241090146750524
0.000174433092449539,0.0021754033179470773,0.0,0.001174918205198308,0.0
0.000149514079242462,0.003305759943939186,0.0,0.001727637011590824,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
7.683362405515408e-05,0.023373398534497207,0.00012350253180190194,0.01172511607927618,0.0
0.008206661682864025,0.0537589689685115,0.007101395578609361,0.030982815325687762,0.017645003494060098
0.09561736855220533,0.11501607178221593,0.016549339261454857,0.10531672016721064,0.03441649196366177
0.10851503447130159,0.1870877321268071,0.02161294306533284,0.14780138329905435,0.10639412997903563
0.1477884375778719,0.28189296650061696,0.024700506360380386,0.21484070203924444,0.23148148148148148
0.21187702466982303,0.28585683164998554,0.12412004446091143,0.2488669281599043,0.2498252969951083
0.3378031813273527,0.29807900309248514,0.11658639002099541,0.31794109220991895,0.22064989517819705
0.36340954398205827,0.3429764026628887,0.10510065456341856,0.35319297332247346,0.13504542278127182
0.4142765179832213,0.23326935088280545,0.0925651475855255,0.32377293443301336,0.06988120195667366
0.29630367970761695,0.2029035845406212,0.07144621464740028,0.24960363212411907,0.04122990915443745
0.08601939529861283,0.11628658044269762,0.02050142027911572,0.10115298787065521,0.01816911250873515
0.0010372539247445799,0.08690187834194049,0.0,0.04396956613334253,0.0005241090146750524
6.22975330176925e-06,0.0882957817284402,0.0,0.04415100574087098,0.0
6.22975330176925e-06,0.09083984583276207,0.0,0.04542303779303192,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.005978486585264557,0.08078089057477568,0.003272817092750401,0.043379688580020115,0.001222921034241789
0.06253841681202757,0.16191825480249228,0.022600963319748053,0.11222833580725992,0.017994409503843463
0.1862239388653543,0.2549852992702954,0.06329504754847474,0.22060461906782486,0.08542976939203355
0.41856466483927235,0.3901726002772573,0.11633938495739164,0.40436863255826483,0.1914744933612858
0.6111720242545062,0.5878646618832168,0.18068420402618252,0.5995183430688615,0.2915793151642208
0.6785976825317717,0.7249089773471656,0.18235148820550823,0.7017533299394687,0.31533892382948986
0.6720086801229339,0.6085736483707326,0.2252068667407682,0.6402911642468332,0.3121942697414396
0.6117358169283161,0.5971603979099066,0.2541064591824132,0.6044481074191114,0.28441649196366176
0.49245369216712365,0.5515591913836967,0.16203532172409535,0.5220064417754102,0.22606568832983928
0.3190838109477531,0.3875980683393508,0.06236877855996048,0.35334093964355195,0.1319007686932215
0.09639193454605864,0.18409122069375258,0.023218475978757563,0.1402415776199056,0.036163522012578615
0.0006177838690921172,0.10879758694758009,0.0,0.0547076854083361,0.0015723270440251573
6.22975330176925e-06,0.10849900217845011,0.0,0.05425261596587594,0.0010482180293501049
6.22975330176925e-06,0.11282238776411804,0.0,0.056414308758709904,0.0010482180293501049
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
